4,"CUN","Mexico  Cancun","9114","Mexico  Taxco"
4,"CUZ","Peru  Cusco","6957","Peru  Huanuco"
3,"CUZ","Peru  Cusco","9496","Peru  Colca"
4,"CUZ","Peru  Cusco","59437","Peru  Asia"
4,"CUZ","Peru  Cusco","59442","Peru  Callao"
0,"CVG","United States of America Ohio Cincinnati","1184","United States of America Ohio Cincinnati"
4,"CWB","Brazil  Curitiba","5082","Brazil  Corumba"
4,"CWB","Brazil  Curitiba","7030","Brazil  Itaituba"
4,"CWB","Brazil  Curitiba","78491","Brazil  PARNAIBA"
0,"CYS","United States of America Wyoming Cheyenne","5156","United States of America Wyoming Cheyenne"
0,"CZM","Mexico  Cozumel","5162","Mexico  Cozumel"
4,"DAB","United States of America  Cozumel","1241","United States of America  Columbus"
4,"DAB","United States of America  Cozumel","3780","United States of America  Columbus"
4,"DAB","United States of America  Cozumel","5041","United States of America  Cortez"
4,"DAB","United States of America  Cozumel","5117","United States of America  Columbus"
4,"DAB","United States of America  Cozumel","6161","United States of America  Columbus"
4,"DAB","United States of America  Cozumel","20019","United States of America  Ozaukee"
4,"DAB","United States of America  Cozumel","20289","United States of America  Cole"
4,"DAB","United States of America  Cozumel","20291","United States of America  Coles"
3,"DAB","United States of America  Cozumel","20295","United States of America  Comal"
4,"DAB","United States of America  Cozumel","22095","United States of America  Cooper"
0,"DAN","United States of America Massachusetts Danvers","9537","United States of America Massachusetts Danvers"
4,"DAV","United States of America California Davis","9995","United States of America California Napa"
4,"DAV","United States of America California Davis","25434","United States of America California Danville"
4,"DAV","United States of America California Davis","25479","United States of America California Dublin"
4,"DAV","United States of America California Davis","25703","United States of America California Indio"
4,"DAV","United States of America California Davis","25717","United States of America California Salida"
4,"DAV","United States of America California Davis","25762","United States of America California Duarte"
3,"DAV","United States of America California Davis","25847","United States of America California Clovis"
0,"DAV","United States of America California Davis","25946","United States of America California Davis"
0,"DBQ","United States of America Iowa Dubuque","5170","United States of America Iowa Dubuque"
3,"DCA","United States of America  Washington","3814","United States of America  Washington DC"
3,"DCA","United States of America  Washington","6747","United States of America  Farmington"
4,"DCA","United States of America  Washington","6951","United States of America  Huntington"
3,"DCA","United States of America  Washington","6997","United States of America  Wilmington"
3,"DCA","United States of America  Washington","9317","United States of America  Arlington"
3,"DCA","United States of America  Washington","20088","United States of America  Darlington"
4,"DCA","United States of America  Washington","43423","United States of America Utah Washington"
4,"DCI","United States of America California Daly City","25534","United States of America California King City"
0,"DCI","United States of America California Daly City","25610","United States of America California Daly City"
4,"DEA","United States of America Michigan Dearborn","233","United States of America Michigan Detroit"
0,"DEA","United States of America Michigan Dearborn","19776","United States of America Michigan Dearborn"
0,"DED","United States of America South Dakota Deadwood","29329","United States of America South Dakota Deadwood"
0,"DEN","United States of America Colorado Denver","20099","United States of America Colorado Denver"
0,"DEW","United States of America Delaware Dewey Beach","27070","United States of America Delaware Dewey Beach"
0,"DFB","United States of America Florida Deerfield Beach","26684","United States of America Florida Deerfield Beach"
0,"DFW","United States of America Texas Dallas","705","United States of America Texas Dallas"
4,"DIX","United States of America California Dixon","4236","United States of America California Chico"
4,"DIX","United States of America California Dixon","4675","United States of America California Bishop"
4,"DIX","United States of America California Dixon","20248","United States of America California King"
4,"DIX","United States of America California Dixon","25479","United States of America California Dublin"
4,"DIX","United States of America California Dixon","25587","United States of America California Colton"
4,"DIX","United States of America California Dixon","25617","United States of America California Tiburon"
4,"DIX","United States of America California Dixon","25703","United States of America California Indio"
4,"DIX","United States of America California Dixon","25735","United States of America California Ramona"
4,"DIX","United States of America California Dixon","25946","United States of America California Davis"
4,"DIX","United States of America California Dixon","25978","United States of America California Avalon"
4,"DIX","United States of America California Dixon","26254","United States of America California Pomona"
4,"DIX","United States of America California Dixon","26454","United States of America California Carson"
4,"DIX","United States of America California Dixon","26489","United States of America California Corona"
4,"DIX","United States of America California Dixon","26768","United States of America California Gilroy"
4,"DIX","United States of America California Dixon","26978","United States of America California Delano"
0,"DIX","United States of America California Dixon","27077","United States of America California Dixon"
0,"DLH","United States of America Minnesota Duluth","26110","United States of America Minnesota Duluth"
0,"DLS","United States of America Oregon The Dalles","43323","United States of America Oregon The Dalles"
4,"DLT","United States of America Colorado Delta","20099","United States of America Colorado Denver"
4,"DLT","United States of America Colorado Delta","25494","United States of America Colorado Dillon"
4,"DLT","United States of America Colorado Delta","29159","United States of America Colorado Salida"
3,"DLT","United States of America Colorado Delta","29160","United States of America Colorado Silt"
0,"DLT","United States of America Colorado Delta","43064","United States of America Colorado Delta"
4,"DMT","United States of America Massachusetts North Dartmouth","26182","United States of America Massachusetts South Yarmouth"
0,"DMT","United States of America Massachusetts North Dartmouth","29234","United States of America Massachusetts North Dartmouth"
4,"DNB","United States of America California Dinuba","9065","United States of America California Sonoma"
4,"DNB","United States of America California Dinuba","9995","United States of America California Napa"
4,"DNB","United States of America California Dinuba","20046","United States of America California Ventura"
4,"DNB","United States of America California Dinuba","20248","United States of America California King"
4,"DNB","United States of America California Dinuba","25703","United States of America California Indio"
4,"DNB","United States of America California Dinuba","25982","United States of America California Sonora"
4,"DNB","United States of America California Dinuba","27077","United States of America California Dixon"
4,"DNB","United States of America California Dinuba","29074","United States of America California Colusa"
0,"DNB","United States of America California Dinuba","29076","United States of America California Dinuba"
4,"DOM","Dominica  Dinuba","5213","Dominica  Dominica"
4,"DOR","Puerto Rico  Dorado","6725","Puerto Rico  Fajardo"
0,"DOR","Puerto Rico  Dorado","20121","Puerto Rico  Dorado"
0,"DPT","United States of America California Dana Point","9535","United States of America California Dana Point"
4,"DRB","United States of America Florida Delray Beach","19773","United States of America Florida Dania Beach"
4,"DRB","United States of America Florida Delray Beach","25540","United States of America Florida Vero Beach"
0,"DRB","United States of America Florida Delray Beach","26072","United States of America Florida Delray Beach"
0,"DRO","United States of America Colorado Durango","4166","United States of America Colorado Durango"
2,"DRT","Canada Nova Scotia Dartmouth","6452","Canada Nova Scotia Yarmouth"
0,"DRT","Canada Nova Scotia Dartmouth","9539","Canada Nova Scotia Dartmouth"
4,"DSM","United States of America Iowa Des Moines","1437","United States of America  Des Moines"
0,"DSM","United States of America Iowa Des Moines","26244","United States of America Iowa Des Moines"
4,"DTH","United States of America California Death Valley","26758","United States of America California Grass Valley"
0,"DTW","United States of America Michigan Detroit","233","United States of America Michigan Detroit"
0,"DUK","United States of America Florida Duck Key","43096","United States of America Florida Duck Key"
0,"DVN","United States of America Florida Davenport","25890","United States of America Florida Davenport"
4,"EAG","United States of America Minnesota Eagan","20418","United States of America Minnesota Martin"
0,"EAG","United States of America Minnesota Eagan","20715","United States of America Minnesota Eagan"
4,"EBR","United States of America New Jersey East Brunswick","25462","United States of America New Jersey New Brunswick"
0,"EBR","United States of America New Jersey East Brunswick","25524","United States of America New Jersey East Brunswick"
0,"EDG","United States of America Massachusetts Edgartown","25566","United States of America Massachusetts Edgartown"
0,"EGE","United States of America Colorado Vail","4024","United States of America Colorado Vail"
3,"EKO","United States of America Nevada Elko","1177","United States of America Nevada Reno"
0,"EKO","United States of America Nevada Elko","5256","United States of America Nevada Elko"
0,"ELK","United States of America Illinois Elk Grove Village","26243","United States of America Illinois Elk Grove Village"
0,"ELL","United States of America Maine Ellsworth","64138","United States of America Maine Ellsworth"
0,"ELP","United States of America Texas El Paso","1178","United States of America Texas El Paso"
0,"ELS","United States of America California EL Segundo","19747","United States of America California El Segundo"
4,"ESS","United States of America Pennsylvania Essington","20328","United States of America Pennsylvania Clinton"
4,"ESS","United States of America Pennsylvania Essington","26435","United States of America Pennsylvania Warrington"
0,"ESS","United States of America Pennsylvania Essington","26591","United States of America Pennsylvania Essington"
0,"EST","United States of America Colorado Estes Park","26639","United States of America Colorado Estes Park"
0,"ETR","Costa Rica  Esterillos","60659","Costa Rica  Esterillos"
4,"EUE","United States of America California Eureka","19939","United States of America California Hume"
4,"EUE","United States of America California Eureka","20414","United States of America California Madera"
3,"EUE","United States of America California Eureka","26060","United States of America California Brea"
0,"EUE","United States of America California Eureka","26155","United States of America California Eureka"
0,"EUG","United States of America Oregon Eugene","3896","United States of America Oregon Eugene"
4,"EWR","United States of America  Eugene","4293","United States of America  Alpine"
4,"EWR","United States of America  Eugene","4424","United States of America  Athens"
4,"EWR","United States of America  Eugene","6136","United States of America  Tupelo"
4,"EWR","United States of America  Eugene","6597","United States of America  Abilene"
4,"EWR","United States of America  Eugene","6684","United States of America  Athens"
4,"EWR","United States of America  Eugene","6919","United States of America  Helena"
4,"EWR","United States of America  Eugene","9376","United States of America  Bend"
3,"EWR","United States of America  Eugene","9590","United States of America  Eureka"
4,"EWR","United States of America  Eugene","19924","United States of America  Wayne"
4,"EWR","United States of America  Eugene","19987","United States of America  Emmet"
3,"EWR","United States of America  Eugene","20032","United States of America  Bergen"
4,"EWR","United States of America  Eugene","20058","United States of America  Burke"
4,"EWR","United States of America  Eugene","20090","United States of America  Dane"
4,"EWR","United States of America  Eugene","20116","United States of America  DuPage"
4,"EWR","United States of America  Eugene","20332","United States of America  Kent"
4,"EWR","United States of America  Eugene","20396","United States of America  Luna"
4,"EWR","United States of America  Eugene","20500","United States of America  Payne"
4,"EWR","United States of America  Eugene","20589","United States of America  Stone"
4,"EWR","United States of America  Eugene","20611","United States of America  Steuben"
4,"EWR","United States of America  Eugene","20710","United States of America  Saline"
4,"EWR","United States of America  Eugene","22042","United States of America  Alger"
4,"EWR","United States of America  Eugene","22079","United States of America  Essex"
4,"EWR","United States of America  Eugene","22109","United States of America  Logan"
4,"EWR","United States of America  Eugene","22157","United States of America  Gage"
4,"EWR","United States of America  Eugene","22192","United States of America  Edmond"
4,"EWR","United States of America  Eugene","22242","United States of America  Hunt"
0,"EYL","United States of America Florida Key Largo","9792","United States of America Florida Key Largo"
4,"EYP","Colombia  Yopal","4361","Colombia  Apiay"
3,"EYP","Colombia  Yopal","4488","Colombia  Ayapel"
4,"EYP","Colombia  Yopal","5165","Colombia  Corozal"
4,"EYP","Colombia  Yopal","5526","Colombia  Otu"
4,"EYP","Colombia  Yopal","5644","Colombia  Popayan"
4,"EYP","Colombia  Yopal","6080","Colombia  Tolu"
3,"EYP","Colombia  Yopal","6722","Colombia  El Yopal"
4,"EYP","Colombia  Yopal","36626","Colombia  Paipa"
4,"EYP","Colombia  Yopal","62918","Colombia  OCANA"
3,"EYP","Colombia  Yopal","75041","Colombia  Toca"
0,"EYT","United States of America Florida Little Torch Key","25990","United States of America Florida Little Torch Key"
0,"EYW","United States of America Florida Key West","1188","United States of America Florida Key West"
4,"FAF","United States of America California Fairfield","4023","United States of America California Bakersfield"
0,"FAF","United States of America California Fairfield","26677","United States of America California Fairfield"
0,"FAI","United States of America Alaska Fairbanks","4235","United States of America Alaska Fairbanks"
0,"FAJ","Puerto Rico  Fajardo","6725","Puerto Rico  Fajardo"
0,"FAL","United States of America Massachusetts Falmouth","9602","United States of America Massachusetts Falmouth"
0,"FAR","United States of America North Dakota Fargo","3358","United States of America North Dakota Fargo"
4,"FAT","United States of America California Fresno","4428","United States of America California Artesia"
4,"FAT","United States of America California Fresno","5303","United States of America California Modesto"
0,"FAT","United States of America California Fresno","6726","United States of America California Fresno"
4,"FAX","United States of America Virginia Fairfax","20230","United States of America Virginia Galax"
0,"FAX","United States of America Virginia Fairfax","26018","United States of America Virginia Fairfax"
0,"FBO","United States of America Wyoming Evansville","78709","United States of America Wyoming Evansville"
0,"FCA","United States of America Montana Kalispell","6729","United States of America Montana Kalispell"
0,"FLC","United States of America Florida Florida City","25415","United States of America Florida Florida City"
0,"FLG","United States of America Arizona Flagstaff","7543","United States of America Arizona Flagstaff"
3,"FLL","United States of America Florida Ft. Lauderdale","3781","United States of America Florida Fort Lauderdale"
0,"FLM","United States of America Utah Fillmore","43623","United States of America Utah Fillmore"
0,"FOB","United States of America California Fort Bragg","26916","United States of America California Fort Bragg"
0,"FPO","Bahamas  Freeport","6754","Bahamas  Freeport"
4,"FRC","Brazil  Franca","4837","Brazil  Barra"
4,"FRC","Brazil  Franca","6190","Brazil  Una"
4,"FRC","Brazil  Franca","7077","Brazil  Juina"
4,"FRC","Brazil  Franca","7111","Brazil  Juara"
4,"FRC","Brazil  Franca","59168","Brazil  Planura"
4,"FRC","Brazil  Franca","62204","Brazil  Ipioca"
4,"FRC","Brazil  Franca","78493","Brazil  VALENCA"
0,"FRE","United States of America Maine Freeport","25691","United States of America Maine Freeport"
3,"FRM","United States of America California Fremont","6726","United States of America California Fresno"
3,"FRM","United States of America California Fremont","25646","United States of America California Claremont"
3,"FRM","United States of America California Fremont","25735","United States of America California Ramona"
4,"FRM","United States of America California Fremont","26134","United States of America California El Monte"
4,"FRM","United States of America California Fremont","26185","United States of America California Hemet"
4,"FRM","United States of America California Fremont","26254","United States of America California Pomona"
0,"FRM","United States of America California Fremont","26377","United States of America California Fremont"
0,"FRS","Guatemala  FLORES","6760","Guatemala  Flores"
0,"FRT","United States of America New Jersey Fort Lee","9620","United States of America New Jersey Fort Lee"
0,"FSD","United States of America South Dakota Sioux Falls","6763","United States of America South Dakota Sioux Falls"
4,"FTN","United States of America California Fontana","1396","United States of America California Santa Ana"
4,"FTN","United States of America California Fontana","9065","United States of America California Sonoma"
4,"FTN","United States of America California Fontana","9995","United States of America California Napa"
4,"FTN","United States of America California Fontana","20046","United States of America California Ventura"
4,"FTN","United States of America California Fontana","20616","United States of America California Solano"
4,"FTN","United States of America California Fontana","25587","United States of America California Colton"
4,"FTN","United States of America California Fontana","25633","United States of America California Ontario"
4,"FTN","United States of America California Fontana","25757","United States of America California Solvang"
0,"FTN","United States of America California Fontana","25875","United States of America California Fontana"
0,"FTS","Canada Alberta Fort Saskatchewan","20551","Canada Alberta Fort Saskatchewan"
4,"GAP","Brazil  Guarapari","6577","Brazil  Arapoti"
4,"GAP","Brazil  Guarapari","62378","Brazil  Camacari"
4,"GBR","United States of America Arizona Gilbert","25427","United States of America Arizona Globe"
4,"GBR","United States of America Arizona Gilbert","29495","United States of America Arizona Bisbee"
0,"GBR","United States of America Arizona Gilbert","43701","United States of America Arizona Gilbert"
0,"GCC","United States of America Wyoming Gillette","25961","United States of America Wyoming Gillette"
1,"GIL","United States of America New Hampshire Gilford","19864","United States of America New Hampshire Milford"
4,"GIL","United States of America New Hampshire Gilford","25739","United States of America New Hampshire Concord"
3,"GIL","United States of America New Hampshire Gilford","26038","United States of America New Hampshire Bedford"
0,"GIL","United States of America New Hampshire Gilford","26154","United States of America New Hampshire Gilford"
0,"GJT","United States of America Colorado Grand Junction","6820","United States of America Colorado Grand Junction"
3,"GLN","United States of America Arizona Glendale","26174","United States of America Arizona Avondale"
0,"GLN","United States of America Arizona Glendale","26551","United States of America Arizona Glendale"
4,"GND","Grenada  Glendale","6832","Grenada  Grenada"
0,"GPV","United States of America Texas Grapevine","25486","United States of America Texas Grapevine"
0,"GRB","United States of America Wisconsin Green Bay","6846","United States of America Wisconsin Green Bay"
4,"GRH","United States of America Texas Graham","4528","United States of America Texas Brady"
0,"GRH","United States of America Texas Graham","20157","United States of America Texas Graham"
4,"GRK","United States of America Texas Killeen","3366","United States of America Texas McAllen"
0,"GRK","United States of America Texas Killeen","6995","United States of America Texas Killeen"
0,"GRN","United States of America Georgia Greensboro","25520","United States of America Georgia Greensboro"
0,"GRR","United States of America Michigan Grand Rapids","1858","United States of America Michigan Grand Rapids"
0,"GRW","United States of America Connecticut Greenwich","29136","United States of America Connecticut Greenwich"
0,"GTF","United States of America Montana Great Falls","6854","United States of America Montana Great Falls"
4,"GTY","United States of America Pennsylvania Gettysburg","771","United States of America Pennsylvania Pittsburgh"
0,"GTY","United States of America Pennsylvania Gettysburg","9649","United States of America Pennsylvania Gettysburg"
0,"GUA","Guatemala  Guatemala City","841","Guatemala  Guatemala City"
0,"GUP","United States of America New Mexico Gallup","6857","United States of America New Mexico Gallup"
2,"GV9","United States of America South Carolina Greenville","26511","United States of America North Carolina Greenville"
0,"GV9","United States of America South Carolina Greenville","26686","United States of America South Carolina Greenville"
4,"GYN","Brazil  Goiania","7077","Brazil  Juina"
4,"GYN","Brazil  Goiania","78488","Brazil  COARI"
0,"HAR","United States of America Pennsylvania Harrisburg","1867","United States of America Pennsylvania Harrisburg"
0,"HBI","Bahamas  Harbour Island","36384","Bahamas  Harbour Island"
0,"HEL","United States of America Montana Helena","29245","United States of America Montana Helena"
0,"HEN","United States of America Nevada Henderson","25719","United States of America Nevada Henderson"
0,"HER","United States of America California Hermosa Beach","26418","United States of America California Hermosa Beach"
3,"HGT","United States of America Michigan Houghton","29281","United States of America Michigan Brighton"
4,"HGT","United States of America Michigan Houghton","42864","United States of America Michigan Burton"
0,"HGT","United States of America Michigan Houghton","43848","United States of America Michigan Houghton"
0,"HHH","United States of America South Carolina Hilton Head Island","25962","United States of America South Carolina Hilton Head Island"
2,"HIE","United States of America New Hampshire Whitefiled","43481","United States of America New Hampshire Whitefield"
4,"HIH","United States of America California Highland","1435","United States of America California Oakland"
0,"HIH","United States of America California Highland","25603","United States of America California Highland"
0,"HLI","United States of America Missouri Hollister","43833","United States of America Missouri Hollister"
0,"HLY","United States of America Florida Hollywood","25908","United States of America Florida Hollywood"
0,"HMB","United States of America California Half Moon Bay","19757","United States of America California Half Moon Bay"
4,"HNL","United States of America Hawaii Honolulu","7482","United States of America Hawaii Hoolehua"
4,"HNL","United States of America Hawaii Honolulu","43841","United States of America Hawaii Honaunau"
3,"HNL","United States of America Hawaii Honolulu","64257","United States of America Hawaii Honomu"
0,"HOB","United States of America New Jersey Hoboken","9719","United States of America New Jersey Hoboken"
4,"HOH","United States of America Florida in","20052","United States of America Florida Polk"
4,"HOH","United States of America Florida in","20092","United States of America Florida Davie"
4,"HOH","United States of America Florida in","20373","United States of America Florida Lake"
3,"HOH","United States of America Florida in","20388","United States of America Florida Lee"
4,"HOH","United States of America Florida in","20417","United States of America Florida Martin"
4,"HOH","United States of America Florida in","20426","United States of America Florida Marion"
4,"HOH","United States of America Florida in","25773","United States of America Florida Miami"
4,"HOH","United States of America Florida in","26039","United States of America Florida Destin"
4,"HOH","United States of America Florida in","26314","United States of America Florida Milton"
4,"HOH","United States of America Florida in","28992","United States of America Florida Lutz"
4,"HOH","United States of America Florida in","29003","United States of America Florida Quincy"
4,"HOH","United States of America Florida in","43124","United States of America Florida Ruskin"
3,"HOH","United States of America Florida in","64009","United States of America Florida Cana"
4,"HOH","United States of America Florida in","64276","United States of America Florida Inglis"
4,"HOH","United States of America Florida in","78441","United States of America Florida Citra"
0,"HOL","United States of America Arizona Holbrook","25924","United States of America Arizona Holbrook"
4,"HOU","United States of America Texas Houston","20098","United States of America Texas Denton"
4,"HOU","United States of America Texas Houston","20730","United States of America Texas Johnson"
3,"HOU","United States of America Texas Houston","25526","United States of America Texas Austin"
4,"HOU","United States of America Texas Houston","26280","United States of America Texas Shepton"
4,"HOU","United States of America Texas Houston","26354","United States of America Texas Wharton"
0,"HOU","United States of America Texas Houston","26619","United States of America Texas Houston"
4,"HSY","United States of America Pennsylvania Hershey","3872","United States of America Pennsylvania Erie"
4,"HSY","United States of America Pennsylvania Hershey","20465","United States of America Pennsylvania Mercer"
4,"HSY","United States of America Pennsylvania Hershey","20529","United States of America Pennsylvania Chester"
4,"HSY","United States of America Pennsylvania Hershey","26281","United States of America Pennsylvania Yardley"
0,"HSY","United States of America Pennsylvania Hershey","26309","United States of America Pennsylvania Hershey"
0,"HTS","Canada Ontario Huntsville","35586","Canada Ontario Huntsville"
0,"HUB","United States of America California Huntington Beach","26213","United States of America California Huntington Beach"
0,"HUF","United States of America Indiana Terre Haute","25789","United States of America Indiana Terre Haute"
4,"HWD","United States of America California Hollywood","26595","United States of America California Inglewood"
3,"HWD","United States of America California Hollywood","43839","United States of America California Homewood"
4,"HWD","United States of America California Hollywood","44033","United States of America California Lynwood"
0,"HYA","United States of America Massachusetts Hyannis","6964","United States of America Massachusetts Hyannis"
4,"IAD","United States of America Virginia Herndon","20204","United States of America Virginia Henrico"
4,"IAD","United States of America Virginia Herndon","22053","United States of America Virginia Marion"
0,"IAD","United States of America Virginia Herndon","25529","United States of America Virginia Herndon"
4,"IAH","United States of America Texas Humble","19781","United States of America Texas Dublin"
0,"IAH","United States of America Texas Humble","26878","United States of America Texas Humble"
4,"IBE","Colombia  Ibague","1812","Colombia  Nare"
4,"IBE","Colombia  Ibague","5237","Colombia  El Bagre"
4,"IBE","Colombia  Ibague","7453","Colombia  Magangue"
4,"IBE","Colombia  Ibague","62915","Colombia  TAME"
0,"IDA","United States of America Idaho Idaho Falls","6977","United States of America Idaho Idaho Falls"
0,"IDW","United States of America California Indian Wells","19944","United States of America California Indian Wells"
0,"IER","United States of America Louisiana Natchitoches","29194","United States of America Louisiana Natchitoches"
4,"IFP","United States of America  Bullhead","5681","United States of America  Pullman"
4,"IFP","United States of America  Bullhead","20025","United States of America  Bulloch"
4,"IFP","United States of America  Bullhead","20078","United States of America  Bullitt"
4,"IFP","United States of America  Bullhead","20306","United States of America  Cullman"
0,"IGH","United States of America Minnesota Inver Grove Heights","26070","United States of America Minnesota Inver Grove Heights"
0,"IGR","Argentina  Iguazu","6989","Argentina  Iguazu"
0,"IND","United States of America Indiana Indianapolis","1291","United States of America Indiana Indianapolis"
4,"IQQ","Chile  Iquique","36646","Chile  Pirque"
4,"IRI","United States of America California Irvine","6726","United States of America California Fresno"
4,"IRI","United States of America California Irvine","20248","United States of America California King"
4,"IRI","United States of America California Irvine","20254","United States of America California Orange"
4,"IRI","United States of America California Irvine","25703","United States of America California Indio"
4,"IRI","United States of America California Irvine","25946","United States of America California Davis"
4,"IRI","United States of America California Irvine","26034","United States of America California Martinez"
4,"IRI","United States of America California Irvine","26355","United States of America California Venice"
0,"IRI","United States of America California Irvine","27020","United States of America California Irvine"
0,"ISL","United States of America Florida Islamorada","26671","United States of America Florida Islamorada"
3,"ITA","Brazil  Itaipava","7030","Brazil  Itaituba"
4,"ITA","Brazil  Itaipava","59057","Brazil  Itaunas"
4,"ITU","Brazil  Itupeva","7419","Brazil  Matupa"
0,"JAC","United States of America Wyoming Jackson Hole","64284","United States of America Wyoming Jackson Hole"
0,"JCK","United States of America Florida Jacksonville","25795","United States of America Florida Jacksonville"
0,"JCY","United States of America New Jersey Jersey City","9767","United States of America New Jersey Jersey City"
0,"JEF","United States of America Indiana Jeffersonville","25984","United States of America Indiana Jeffersonville"
0,"JEK","United States of America Georgia Jekyll Island","29587","United States of America Georgia Jekyll Island"
4,"JEN","United States of America California Jenner","7422","United States of America California Merced"
4,"JEN","United States of America California Jenner","20046","United States of America California Ventura"
4,"JEN","United States of America California Jenner","20513","United States of America California Placer"
4,"JEN","United States of America California Jenner","26185","United States of America California Hemet"
4,"JEN","United States of America California Jenner","26355","United States of America California Venice"
0,"JEN","United States of America California Jenner","26403","United States of America California Jenner"
2,"JFK","United States of America  Jenner","699","United States of America  Denver"
4,"JFK","United States of America  Jenner","4526","United States of America  Benson"
4,"JFK","United States of America  Jenner","4631","United States of America  Borger"
4,"JFK","United States of America  Jenner","4740","United States of America  Belmar"
4,"JFK","United States of America  Jenner","5231","United States of America  Kearney"
4,"JFK","United States of America  Jenner","6231","United States of America  Vernal"
4,"JFK","United States of America  Jenner","6283","United States of America  Enid"
4,"JFK","United States of America  Jenner","9376","United States of America  Bend"
4,"JFK","United States of America  Jenner","9464","United States of America  Cedar"
4,"JFK","United States of America  Jenner","19846","United States of America  Renton"
4,"JFK","United States of America  Jenner","19924","United States of America  Wayne"
4,"JFK","United States of America  Jenner","19930","United States of America  Ventura"
4,"JFK","United States of America  Jenner","19963","United States of America  Ulster"
4,"JFK","United States of America  Jenner","19987","United States of America  Emmet"
4,"JFK","United States of America  Jenner","20032","United States of America  Bergen"
4,"JFK","United States of America  Jenner","20089","United States of America  Dyer"
4,"JFK","United States of America  Jenner","20090","United States of America  Dane"
4,"JFK","United States of America  Jenner","20127","United States of America  Ector"
4,"JFK","United States of America  Jenner","20194","United States of America  Hanover"
4,"JFK","United States of America  Jenner","20205","United States of America  Hennepin"
4,"JFK","United States of America  Jenner","20226","United States of America  Gilmer"
4,"JFK","United States of America  Jenner","20245","United States of America  Genesee"
4,"JFK","United States of America  Jenner","20304","United States of America  Kern"
4,"JFK","United States of America  Jenner","20305","United States of America  Kerr"
4,"JFK","United States of America  Jenner","20332","United States of America  Kent"
4,"JFK","United States of America  Jenner","20380","United States of America  Reeves"
3,"JFK","United States of America  Jenner","20464","United States of America  Mercer"
4,"JFK","United States of America  Jenner","20500","United States of America  Payne"
4,"JFK","United States of America  Jenner","20512","United States of America  Placer"
3,"JFK","United States of America  Jenner","20557","United States of America  Sevier"
4,"JFK","United States of America  Jenner","20589","United States of America  Stone"
3,"JFK","United States of America  Jenner","20670","United States of America  Weber"
4,"JFK","United States of America  Jenner","20769","United States of America  Sutter"
4,"JFK","United States of America  Jenner","22042","United States of America  Alger"
4,"JFK","United States of America  Jenner","22044","United States of America  Hendry"
3,"JFK","United States of America  Jenner","22062","United States of America  Becker"
4,"JFK","United States of America  Jenner","22079","United States of America  Essex"
4,"JFK","United States of America  Jenner","22094","United States of America  Lapeer"
4,"JFK","United States of America  Jenner","22095","United States of America  Cooper"
4,"JFK","United States of America  Jenner","22100","United States of America  Venango"
4,"JFK","United States of America  Jenner","22103","United States of America  Lenawee"
4,"JFK","United States of America  Jenner","22111","United States of America  Bexar"
4,"JFK","United States of America  Jenner","22136","United States of America  Carver"
4,"JFK","United States of America  Jenner","22187","United States of America  Waller"
4,"JFK","United States of America  Jenner","22190","United States of America  Oconee"
4,"JKS","United States of America New Hampshire Jackson","4301","United States of America New Hampshire Alton"
0,"JKS","United States of America New Hampshire Jackson","26222","United States of America New Hampshire Jackson"
0,"JNP","United States of America California Newport Beach","10018","United States of America California Newport Beach"
0,"JPA","Brazil  Joao Pessoa","7097","Brazil  Joao Pessoa"
0,"JSB","United States of America Florida Jensen Beach","25861","United States of America Florida Jensen Beach"
2,"JTC","Brazil  Bauru","4837","Brazil  Barra"
4,"JTC","Brazil  Bauru","4873","Brazil  Balsas"
4,"JTC","Brazil  Bauru","5353","Brazil  Mucuri"
4,"JTC","Brazil  Bauru","6137","Brazil  Tucurui"
4,"JTC","Brazil  Bauru","6190","Brazil  Una"
4,"JTC","Brazil  Bauru","7111","Brazil  Juara"
4,"JTC","Brazil  Bauru","7419","Brazil  Matupa"
4,"JTC","Brazil  Bauru","59039","Brazil  Iriri"
4,"JTC","Brazil  Bauru","59168","Brazil  Planura"
4,"JTC","Brazil  Bauru","61769","Brazil  Lages"
4,"JTC","Brazil  Bauru","78488","Brazil  COARI"
4,"JUL","Peru  Puno","837","Peru  Lima"
4,"JUL","Peru  Puno","3721","Peru Puno Puno"
4,"JUL","Peru  Puno","6957","Peru  Huanuco"
4,"JUL","Peru  Puno","59437","Peru  Asia"
4,"JUL","Peru  Puno","62929","Peru  JAUJA"
4,"JUL","Peru  Puno","62930","Peru  ANTA"
4,"JUL","Peru  Puno","78296","Peru  Mala"
4,"JUN","Brazil  Jundiai","6190","Brazil  Una"
4,"JUN","Brazil  Jundiai","7077","Brazil  Juina"
4,"JUN","Brazil  Jundiai","7111","Brazil  Juara"
3,"JUP","United States of America Florida Jupiter","20542","United States of America Florida Sumter"
4,"JUP","United States of America Florida Jupiter","22151","United States of America Florida Jasper"
0,"JUP","United States of America Florida Jupiter","25886","United States of America Florida Jupiter"
3,"KAN","United States of America Utah Kanab","3779","United States of America Utah Moab"
0,"KAN","United States of America Utah Kanab","9776","United States of America Utah Kanab"
4,"KAY","United States of America Arizona Kayenta","29500","United States of America Arizona Marana"
0,"KAY","United States of America Arizona Kayenta","43908","United States of America Arizona Kayenta"
4,"KEN","United States of America Maine Kennebunkport","25931","United States of America Maine Kennebunk"
